_id,Serial No,Timestamp,Temperature,Humidity,latitude,longitude
776,1393138698,2014-02-23T12:28:18,25.3,55,13.00361,77.61818
777,1393139005,2014-02-23T12:33:25,25.4,56,13.00361,77.61818
778,1393139313,2014-02-23T12:38:33,25.4,55,13.00361,77.61818
779,1393139620,2014-02-23T12:43:40,25.5,55,13.00361,77.61818
780,1393139928,2014-02-23T12:48:48,25.6,54,13.00361,77.61818
781,1393140184,2014-02-23T12:53:04,25.7,53,13.00361,77.61818
782,1393140492,2014-02-23T12:58:12,25.8,53,13.00361,77.61818
783,1393140799,2014-02-23T13:03:19,25.9,53,13.00361,77.61818
784,1393141106,2014-02-23T13:08:26,26,52,13.00361,77.61818
785,1393141414,2014-02-23T13:13:34,26.1,51,13.00361,77.61818
786,1393141722,2014-02-23T13:18:42,26.1,51,13.00361,77.61818
787,1393142029,2014-02-23T13:23:49,26.2,51,13.00361,77.61818
788,1393142337,2014-02-23T13:28:57,26.2,49,13.00361,77.61818
789,1393142645,2014-02-23T13:34:05,26.3,49,13.00361,77.61818
790,1393142953,2014-02-23T13:39:13,26.4,48,13.00361,77.61818
791,1393143260,2014-02-23T13:44:20,26.4,47,13.00361,77.61818
792,1393143567,2014-02-23T13:49:27,26.5,48,13.00361,77.61818
793,1393143875,2014-02-23T13:54:35,26.5,47,13.00361,77.61818
794,1393144131,2014-02-23T13:58:51,26.6,45,13.00361,77.61818
795,1393144439,2014-02-23T14:03:59,26.6,44,13.00361,77.61818
796,1393144746,2014-02-23T14:09:06,26.7,44,13.00361,77.61818
797,1393145054,2014-02-23T14:14:14,26.7,44,13.00361,77.61818
798,1393145362,2014-02-23T14:19:22,26.8,43,13.00361,77.61818
799,1393145668,2014-02-23T14:24:28,26.9,43,13.00361,77.61818
800,1393145976,2014-02-23T14:29:36,26.9,42,13.00361,77.61818
801,1393146283,2014-02-23T14:34:43,26.9,42,13.00361,77.61818
802,1393146591,2014-02-23T14:39:51,27,42,13.00361,77.61818
803,1393146900,2014-02-23T14:45:00,27,43,13.00361,77.61818
804,1393147207,2014-02-23T14:50:07,27.1,42,13.00361,77.61818
805,1393147515,2014-02-23T14:55:15,27.1,42,13.00361,77.61818
806,1393147823,2014-02-23T15:00:23,27.2,43,13.00361,77.61818
807,1393148079,2014-02-23T15:04:39,27.3,42,13.00361,77.61818
808,1393148387,2014-02-23T15:09:47,27.4,42,13.00361,77.61818
809,1393148693,2014-02-23T15:14:53,27.9,42,13.00361,77.61818
810,1393149001,2014-02-23T15:20:01,28,41,13.00361,77.61818
811,1393149308,2014-02-23T15:25:08,28,41,13.00361,77.61818
812,1393149616,2014-02-23T15:30:16,27.9,41,13.00361,77.61818
813,1393149924,2014-02-23T15:35:24,27.8,41,13.00361,77.61818
814,1393150231,2014-02-23T15:40:31,27.7,41,13.00361,77.61818
815,1393150539,2014-02-23T15:45:39,27.7,42,13.00361,77.61818
816,1393150846,2014-02-23T15:50:46,27.6,42,13.00361,77.61818
817,1393151155,2014-02-23T15:55:55,27.6,42,13.00361,77.61818
818,1393151463,2014-02-23T16:01:03,27.6,42,13.00361,77.61818
819,1393151719,2014-02-23T16:05:19,27.5,42,13.00361,77.61818
820,1393152027,2014-02-23T16:10:27,27.5,42,13.00361,77.61818
821,1393152334,2014-02-23T16:15:34,27.4,43,13.00361,77.61818
822,1393152642,2014-02-23T16:20:42,27.4,42,13.00361,77.61818
823,1393152949,2014-02-23T16:25:49,27.4,42,13.00361,77.61818
824,1393153256,2014-02-23T16:30:56,27.4,42,13.00361,77.61818
825,1393153565,2014-02-23T16:36:05,27.5,42,13.00361,77.61818
826,1393153872,2014-02-23T16:41:12,27.5,42,13.00361,77.61818
827,1393154179,2014-02-23T16:46:19,27.5,42,13.00361,77.61818
828,1393154487,2014-02-23T16:51:27,27.4,42,13.00361,77.61818
829,1393154795,2014-02-23T16:56:35,27.4,42,13.00361,77.61818
830,1393155052,2014-02-23T17:00:52,27.4,42,13.00361,77.61818
831,1393155358,2014-02-23T17:05:58,27.3,42,13.00361,77.61818
832,1393155666,2014-02-23T17:11:06,27.3,43,13.00361,77.61818
833,1393155972,2014-02-23T17:16:12,27.3,43,13.00361,77.61818
834,1393156280,2014-02-23T17:21:20,27.3,43,13.00361,77.61818
835,1393156589,2014-02-23T17:26:29,27.3,43,13.00361,77.61818
836,1393156896,2014-02-23T17:31:36,27.2,43,13.00361,77.61818
837,1393157203,2014-02-23T17:36:43,27.2,43,13.00361,77.61818
838,1393157511,2014-02-23T17:41:51,27.1,43,13.00361,77.61818
839,1393157819,2014-02-23T17:46:59,27.1,43,13.00361,77.61818
840,1393158075,2014-02-23T17:51:15,27.2,43,13.00361,77.61818
841,1393158383,2014-02-23T17:56:23,27.3,42,13.00361,77.61818
842,1393158691,2014-02-23T18:01:31,27.3,42,13.00361,77.61818
843,1393158998,2014-02-23T18:06:38,27.3,42,13.00361,77.61818
844,1393159306,2014-02-23T18:11:46,27.2,43,13.00361,77.61818
845,1393159613,2014-02-23T18:16:53,27,43,13.00361,77.61818
846,1393159920,2014-02-23T18:22:00,26.9,43,13.00361,77.61818
847,1393160229,2014-02-23T18:27:09,26.8,43,13.00361,77.61818
848,1393160536,2014-02-23T18:32:16,26.7,43,13.00361,77.61818
849,1393160844,2014-02-23T18:37:24,26.6,43,13.00361,77.61818
850,1393161152,2014-02-23T18:42:32,26.6,44,13.00361,77.61818
851,1393161458,2014-02-23T18:47:38,26.5,44,13.00361,77.61818
852,1393161766,2014-02-23T18:52:46,26.4,44,13.00361,77.61818
853,1393162023,2014-02-23T18:57:03,26.3,44,13.00361,77.61818
854,1393162331,2014-02-23T19:02:11,26.2,44,13.00361,77.61818
855,1393162638,2014-02-23T19:07:18,26.2,45,13.00361,77.61818
856,1393162946,2014-02-23T19:12:26,26.1,45,13.00361,77.61818
857,1393163253,2014-02-23T19:17:33,26,45,13.00361,77.61818
858,1393163560,2014-02-23T19:22:40,26,45,13.00361,77.61818
859,1393163868,2014-02-23T19:27:48,25.9,45,13.00361,77.61818
860,1393164176,2014-02-23T19:32:56,25.9,45,13.00361,77.61818
861,1393164483,2014-02-23T19:38:03,25.8,45,13.00361,77.61818
862,1393164791,2014-02-23T19:43:11,25.8,45,13.00361,77.61818
863,1393165098,2014-02-23T19:48:18,25.7,45,13.00361,77.61818
864,1393165406,2014-02-23T19:53:26,25.7,45,13.00361,77.61818
865,1393165714,2014-02-23T19:58:34,25.6,46,13.00361,77.61818
866,1393165970,2014-02-23T20:02:50,25.6,46,13.00361,77.61818
867,1393166278,2014-02-23T20:07:58,25.5,46,13.00361,77.61818
868,1393166585,2014-02-23T20:13:05,25.5,47,13.00361,77.61818
869,1393166893,2014-02-23T20:18:13,25.4,47,13.00361,77.61818
870,1393167200,2014-02-23T20:23:20,25.4,48,13.00361,77.61818
871,1393167508,2014-02-23T20:28:28,25.3,48,13.00361,77.61818
872,1393167816,2014-02-23T20:33:36,25.2,48,13.00361,77.61818
873,1393168123,2014-02-23T20:38:43,25.2,48,13.00361,77.61818
874,1393168431,2014-02-23T20:43:51,25.1,49,13.00361,77.61818
875,1393168739,2014-02-23T20:48:59,25,49,13.00361,77.61818
876,1393169046,2014-02-23T20:54:06,25,49,13.00361,77.61818
877,1393169354,2014-02-23T20:59:14,24.9,49,13.00361,77.61818
878,1393169610,2014-02-23T21:03:30,24.8,49,13.00361,77.61818
879,1393169918,2014-02-23T21:08:38,24.8,49,13.00361,77.61818
880,1393170225,2014-02-23T21:13:45,24.7,49,13.00361,77.61818
881,1393170533,2014-02-23T21:18:53,24.6,50,13.00361,77.61818
882,1393170841,2014-02-23T21:24:01,24.6,50,13.00361,77.61818
883,1393171148,2014-02-23T21:29:08,24.5,50,13.00361,77.61818
884,1393171456,2014-02-23T21:34:16,24.4,50,13.00361,77.61818
885,1393171762,2014-02-23T21:39:22,24.4,50,13.00361,77.61818
886,1393172070,2014-02-23T21:44:30,24.3,50,13.00361,77.61818
887,1393172379,2014-02-23T21:49:39,24.3,50,13.00361,77.61818
888,1393172673,2014-02-23T21:54:33,24.3,50,13.00361,77.61818
889,1393172980,2014-02-23T21:59:40,24.2,50,13.00361,77.61818
890,1393173288,2014-02-23T22:04:48,24.1,50,13.00361,77.61818
891,1393173595,2014-02-23T22:09:55,24.1,50,13.00361,77.61818
892,1393173903,2014-02-23T22:15:03,24,50,13.00361,77.61818
893,1393174211,2014-02-23T22:20:11,24,50,13.00361,77.61818
894,1393174467,2014-02-23T22:24:27,23.9,50,13.00361,77.61818
895,1393174775,2014-02-23T22:29:35,23.9,50,13.00361,77.61818
896,1393175082,2014-02-23T22:34:42,23.8,50,13.00361,77.61818
897,1393175390,2014-02-23T22:39:50,23.7,50,13.00361,77.61818
898,1393175697,2014-02-23T22:44:57,23.7,51,13.00361,77.61818
899,1393176005,2014-02-23T22:50:05,23.6,51,13.00361,77.61818
900,1393176313,2014-02-23T22:55:13,23.5,51,13.00361,77.61818
901,1393176620,2014-02-23T23:00:20,23.5,52,13.00361,77.61818
902,1393176928,2014-02-23T23:05:28,23.4,52,13.00361,77.61818
903,1393177235,2014-02-23T23:10:35,23.4,52,13.00361,77.61818
904,1393177543,2014-02-23T23:15:43,23.3,52,13.00361,77.61818
905,1393177799,2014-02-23T23:19:59,23.3,52,13.00361,77.61818
906,1393178107,2014-02-23T23:25:07,23.3,52,13.00361,77.61818
907,1393178415,2014-02-23T23:30:15,23.2,53,13.00361,77.61818
908,1393178722,2014-02-23T23:35:22,23.2,53,13.00361,77.61818
909,1393179030,2014-02-23T23:40:30,23.1,54,13.00361,77.61818
910,1393179338,2014-02-23T23:45:38,23,54,13.00361,77.61818
911,1393179645,2014-02-23T23:50:45,23,54,13.00361,77.61818
912,1393179953,2014-02-23T23:55:53,23,54,13.00361,77.61818
913,1393180260,2014-02-24T00:01:00,22.9,55,13.00361,77.61818
914,1393180517,2014-02-24T00:05:17,22.9,55,13.00361,77.61818
915,1393180823,2014-02-24T00:10:23,22.8,55,13.00361,77.61818
916,1393181131,2014-02-24T00:15:31,22.8,56,13.00361,77.61818
917,1393181439,2014-02-24T00:20:39,22.7,56,13.00361,77.61818
918,1393181746,2014-02-24T00:25:46,22.7,56,13.00361,77.61818
919,1393182054,2014-02-24T00:30:54,22.6,56,13.00361,77.61818
920,1393182361,2014-02-24T00:36:01,22.6,56,13.00361,77.61818
921,1393182669,2014-02-24T00:41:09,22.6,57,13.00361,77.61818
922,1393182977,2014-02-24T00:46:17,22.5,57,13.00361,77.61818
923,1393183284,2014-02-24T00:51:24,22.5,57,13.00361,77.61818
924,1393183592,2014-02-24T00:56:32,22.4,57,13.00361,77.61818
925,1393183900,2014-02-24T01:01:40,22.4,57,13.00361,77.61818
926,1393184207,2014-02-24T01:06:47,22.4,57,13.00361,77.61818
927,1393184463,2014-02-24T01:11:03,22.3,57,13.00361,77.61818
928,1393184771,2014-02-24T01:16:11,22.3,58,13.00361,77.61818
929,1393185080,2014-02-24T01:21:20,22.2,59,13.00361,77.61818
930,1393185387,2014-02-24T01:26:27,22.1,59,13.00361,77.61818
931,1393185694,2014-02-24T01:31:34,22.1,60,13.00361,77.61818
932,1393186002,2014-02-24T01:36:42,22,61,13.00361,77.61818
933,1393186309,2014-02-24T01:41:49,22,62,13.00361,77.61818
934,1393186617,2014-02-24T01:46:57,21.9,63,13.00361,77.61818
935,1393186924,2014-02-24T01:52:04,21.9,63,13.00361,77.61818
936,1393187232,2014-02-24T01:57:12,21.8,65,13.00361,77.61818
937,1393187540,2014-02-24T02:02:20,21.8,66,13.00361,77.61818
938,1393187847,2014-02-24T02:07:27,21.7,66,13.00361,77.61818
939,1393188104,2014-02-24T02:11:44,21.6,66,13.00361,77.61818
940,1393188411,2014-02-24T02:16:51,21.6,67,13.00361,77.61818
941,1393188719,2014-02-24T02:21:59,21.5,67,13.00361,77.61818
942,1393189026,2014-02-24T02:27:06,21.4,68,13.00361,77.61818
943,1393189334,2014-02-24T02:32:14,21.4,68,13.00361,77.61818
944,1393189642,2014-02-24T02:37:22,21.4,68,13.00361,77.61818
945,1393189949,2014-02-24T02:42:29,21.3,68,13.00361,77.61818
946,1393190257,2014-02-24T02:47:37,21.3,69,13.00361,77.61818
947,1393190565,2014-02-24T02:52:45,21.2,69,13.00361,77.61818
948,1393190872,2014-02-24T02:57:52,21.2,70,13.00361,77.61818
949,1393191179,2014-02-24T03:02:59,21.2,70,13.00361,77.61818
950,1393191486,2014-02-24T03:08:06,21.1,71,13.00361,77.61818
951,1393191794,2014-02-24T03:13:14,21.1,71,13.00361,77.61818
952,1393192102,2014-02-24T03:18:22,21.1,71,13.00361,77.61818
953,1393192358,2014-02-24T03:22:38,21,72,13.00361,77.61818
954,1393192666,2014-02-24T03:27:46,21,72,13.00361,77.61818
955,1393192974,2014-02-24T03:32:54,20.9,72,13.00361,77.61818
956,1393193282,2014-02-24T03:38:02,20.9,73,13.00361,77.61818
957,1393193589,2014-02-24T03:43:09,20.8,73,13.00361,77.61818
958,1393193897,2014-02-24T03:48:17,20.7,74,13.00361,77.61818
959,1393194205,2014-02-24T03:53:25,20.6,74,13.00361,77.61818
960,1393194512,2014-02-24T03:58:32,20.6,74,13.00361,77.61818
961,1393194819,2014-02-24T04:03:39,20.5,74,13.00361,77.61818
962,1393195127,2014-02-24T04:08:47,20.4,74,13.00361,77.61818
963,1393195434,2014-02-24T04:13:54,20.4,75,13.00361,77.61818
964,1393195742,2014-02-24T04:19:02,20.3,75,13.00361,77.61818
965,1393196049,2014-02-24T04:24:09,20.2,75,13.00361,77.61818
966,1393196306,2014-02-24T04:28:26,20.2,75,13.00361,77.61818
967,1393196613,2014-02-24T04:33:33,20.2,75,13.00361,77.61818
968,1393196921,2014-02-24T04:38:41,20.2,75,13.00361,77.61818
969,1393197230,2014-02-24T04:43:50,20.1,75,13.00361,77.61818
970,1393197537,2014-02-24T04:48:57,20.2,75,13.00361,77.61818
971,1393197844,2014-02-24T04:54:04,20.2,75,13.00361,77.61818
972,1393198151,2014-02-24T04:59:11,20.2,75,13.00361,77.61818
973,1393198459,2014-02-24T05:04:19,20.2,74,13.00361,77.61818
974,1393198767,2014-02-24T05:09:27,20.2,75,13.00361,77.61818
975,1393199074,2014-02-24T05:14:34,20.1,74,13.00361,77.61818
976,1393199382,2014-02-24T05:19:42,20.1,74,13.00361,77.61818
977,1393199638,2014-02-24T05:23:58,20.1,74,13.00361,77.61818
978,1393199946,2014-02-24T05:29:06,20,74,13.00361,77.61818
979,1393200253,2014-02-24T05:34:13,20,74,13.00361,77.61818
980,1393200561,2014-02-24T05:39:21,19.9,74,13.00361,77.61818
981,1393200869,2014-02-24T05:44:29,19.9,74,13.00361,77.61818
982,1393201176,2014-02-24T05:49:36,19.8,73,13.00361,77.61818
983,1393201484,2014-02-24T05:54:44,19.8,74,13.00361,77.61818
984,1393201792,2014-02-24T05:59:52,19.8,74,13.00361,77.61818
985,1393202099,2014-02-24T06:04:59,19.7,73,13.00361,77.61818
986,1393202407,2014-02-24T06:10:07,19.7,73,13.00361,77.61818
987,1393202713,2014-02-24T06:15:13,19.7,73,13.00361,77.61818
988,1393203021,2014-02-24T06:20:21,19.7,74,13.00361,77.61818
989,1393203278,2014-02-24T06:24:38,19.7,74,13.00361,77.61818
990,1393203586,2014-02-24T06:29:46,19.7,74,13.00361,77.61818
991,1393203894,2014-02-24T06:34:54,19.6,73,13.00361,77.61818
992,1393204201,2014-02-24T06:40:01,19.6,73,13.00361,77.61818
993,1393204509,2014-02-24T06:45:09,19.6,73,13.00361,77.61818
994,1393204816,2014-02-24T06:50:16,19.5,73,13.00361,77.61818
995,1393205123,2014-02-24T06:55:23,19.5,73,13.00361,77.61818
996,1393205431,2014-02-24T07:00:31,19.5,73,13.00361,77.61818
997,1393205738,2014-02-24T07:05:38,19.5,73,13.00361,77.61818
998,1393206046,2014-02-24T07:10:46,19.5,73,13.00361,77.61818
999,1393206354,2014-02-24T07:15:54,19.5,73,13.00361,77.61818
1000,1393206661,2014-02-24T07:21:01,19.5,73,13.00361,77.61818
1001,1393206918,2014-02-24T07:25:18,19.5,73,13.00361,77.61818
1002,1393207225,2014-02-24T07:30:25,19.6,73,13.00361,77.61818
1003,1393207534,2014-02-24T07:35:34,19.6,73,13.00361,77.61818
1004,1393207841,2014-02-24T07:40:41,19.6,73,13.00361,77.61818
1005,1393208148,2014-02-24T07:45:48,19.6,73,13.00361,77.61818
1006,1393208456,2014-02-24T07:50:56,19.7,73,13.00361,77.61818
1007,1393208763,2014-02-24T07:56:03,19.7,73,13.00361,77.61818
1008,1393209071,2014-02-24T08:01:11,19.8,73,13.00361,77.61818
1009,1393209378,2014-02-24T08:06:18,19.9,73,13.00361,77.61818
1010,1393209686,2014-02-24T08:11:26,19.9,72,13.00361,77.61818
1011,1393209994,2014-02-24T08:16:34,20,72,13.00361,77.61818
1012,1393210301,2014-02-24T08:21:41,20.1,72,13.00361,77.61818
1013,1393210558,2014-02-24T08:25:58,20.2,72,13.00361,77.61818
1014,1393210865,2014-02-24T08:31:05,20.3,72,13.00361,77.61818
1015,1393211173,2014-02-24T08:36:13,20.4,71,13.00361,77.61818
1016,1393211481,2014-02-24T08:41:21,20.6,71,13.00361,77.61818
1017,1393211788,2014-02-24T08:46:28,20.7,70,13.00361,77.61818
1018,1393212096,2014-02-24T08:51:36,20.8,70,13.00361,77.61818
1019,1393212403,2014-02-24T08:56:43,20.9,69,13.00361,77.61818
1020,1393212711,2014-02-24T09:01:51,21,69,13.00361,77.61818
1021,1393213018,2014-02-24T09:06:58,21.1,69,13.00361,77.61818
1022,1393213325,2014-02-24T09:12:05,21.2,69,13.00361,77.61818
1023,1393213634,2014-02-24T09:17:14,21.4,68,13.00361,77.61818
1024,1393213941,2014-02-24T09:22:21,21.5,68,13.00361,77.61818
1025,1393214198,2014-02-24T09:26:38,21.6,67,13.00361,77.61818
1026,1393214505,2014-02-24T09:31:45,21.7,66,13.00361,77.61818
1027,1393214812,2014-02-24T09:36:52,21.8,65,13.00361,77.61818
1028,1393215120,2014-02-24T09:42:00,22,65,13.00361,77.61818
1029,1393215427,2014-02-24T09:47:07,22.1,64,13.00361,77.61818
1030,1393215735,2014-02-24T09:52:15,22.2,63,13.00361,77.61818
1031,1393216043,2014-02-24T09:57:23,22.4,62,13.00361,77.61818
1032,1393216350,2014-02-24T10:02:30,22.5,62,13.00361,77.61818
1033,1393216658,2014-02-24T10:07:38,22.6,61,13.00361,77.61818
1034,1393216965,2014-02-24T10:12:45,22.7,60,13.00361,77.61818
1035,1393217273,2014-02-24T10:17:53,22.9,60,13.00361,77.61818
1036,1393217581,2014-02-24T10:23:01,23,59,13.00361,77.61818
1037,1393217888,2014-02-24T10:28:08,23.1,58,13.00361,77.61818
1038,1393218196,2014-02-24T10:33:16,23.2,57,13.00361,77.61818
1039,1393218452,2014-02-24T10:37:32,23.3,55,13.00361,77.61818
1040,1393218760,2014-02-24T10:42:40,23.4,55,13.00361,77.61818
1041,1393219067,2014-02-24T10:47:47,23.6,55,13.00361,77.61818
1042,1393219375,2014-02-24T10:52:55,23.7,55,13.00361,77.61818
1043,1393219683,2014-02-24T10:58:03,23.8,54,13.00361,77.61818
1044,1393219990,2014-02-24T11:03:10,23.9,53,13.00361,77.61818
1045,1393220298,2014-02-24T11:08:18,24,53,13.00361,77.61818
1046,1393220605,2014-02-24T11:13:25,24.1,53,13.00361,77.61818
1047,1393220912,2014-02-24T11:18:32,24.2,52,13.00361,77.61818
1048,1393221220,2014-02-24T11:23:40,24.3,51,13.00361,77.61818
1049,1393221528,2014-02-24T11:28:48,24.4,51,13.00361,77.61818
1050,1393221836,2014-02-24T11:33:56,24.5,50,13.00361,77.61818
1051,1393222092,2014-02-24T11:38:12,24.6,51,13.00361,77.61818
1052,1393222400,2014-02-24T11:43:20,24.7,49,13.00361,77.61818
1053,1393222708,2014-02-24T11:48:28,24.8,49,13.00361,77.61818
1054,1393223015,2014-02-24T11:53:35,24.9,49,13.00361,77.61818
1055,1393223322,2014-02-24T11:58:42,25,50,13.00361,77.61818
1056,1393224985,2014-02-24T12:26:25,25.5,48,13.00361,77.61818
1057,1393225242,2014-02-24T12:30:42,25.5,49,13.00361,77.61818
1058,1393225549,2014-02-24T12:35:49,25.6,48,13.00361,77.61818
1059,1393225856,2014-02-24T12:40:56,25.7,48,13.00361,77.61818
1060,1393226165,2014-02-24T12:46:05,25.7,48,13.00361,77.61818
1061,1393226472,2014-02-24T12:51:12,25.8,48,13.00361,77.61818
1062,1393226779,2014-02-24T12:56:19,25.9,48,13.00361,77.61818
1063,1393227087,2014-02-24T13:01:27,26,48,13.00361,77.61818
1064,1393227395,2014-02-24T13:06:35,26,49,13.00361,77.61818
1065,1393227703,2014-02-24T13:11:43,26.1,50,13.00361,77.61818
1066,1393228010,2014-02-24T13:16:50,26.1,51,13.00361,77.61818
1067,1393228317,2014-02-24T13:21:57,26.2,51,13.00361,77.61818
1068,1393228625,2014-02-24T13:27:05,26.2,52,13.00361,77.61818
1069,1393228933,2014-02-24T13:32:13,26.3,53,13.00361,77.61818
1070,1393229189,2014-02-24T13:36:29,26.3,53,13.00361,77.61818
1071,1393229496,2014-02-24T13:41:36,26.4,53,13.00361,77.61818
1072,1393229804,2014-02-24T13:46:44,26.4,53,13.00361,77.61818
1073,1393230112,2014-02-24T13:51:52,26.4,54,13.00361,77.61818
1074,1393230419,2014-02-24T13:56:59,26.5,54,13.00361,77.61818
1075,1393230727,2014-02-24T14:02:07,26.5,54,13.00361,77.61818
1076,1393231034,2014-02-24T14:07:14,26.6,54,13.00361,77.61818
1077,1393231342,2014-02-24T14:12:22,26.6,54,13.00361,77.61818
1078,1393231650,2014-02-24T14:17:30,26.6,55,13.00361,77.61818
1079,1393231957,2014-02-24T14:22:37,26.7,55,13.00361,77.61818
1080,1393232265,2014-02-24T14:27:45,26.7,55,13.00361,77.61818
1081,1393232573,2014-02-24T14:32:53,26.8,55,13.00361,77.61818
1082,1393232829,2014-02-24T14:37:09,26.9,56,13.00361,77.61818
1083,1393233137,2014-02-24T14:42:17,27,56,13.00361,77.61818
1084,1393233444,2014-02-24T14:47:24,27,56,13.00361,77.61818
1085,1393233752,2014-02-24T14:52:32,26.9,56,13.00361,77.61818
1086,1393234058,2014-02-24T14:57:38,26.9,56,13.00361,77.61818
1087,1393234366,2014-02-24T15:02:46,26.9,56,13.00361,77.61818
1088,1393234674,2014-02-24T15:07:54,27,56,13.00361,77.61818
1089,1393234981,2014-02-24T15:13:01,27.5,56,13.00361,77.61818
1090,1393235289,2014-02-24T15:18:09,28,55,13.00361,77.61818
1091,1393235596,2014-02-24T15:23:16,28.1,55,13.00361,77.61818
1092,1393235905,2014-02-24T15:28:25,27.9,55,13.00361,77.61818
1093,1393236213,2014-02-24T15:33:33,27.8,55,13.00361,77.61818
1094,1393236468,2014-02-24T15:37:48,27.6,56,13.00361,77.61818
1095,1393236776,2014-02-24T15:42:56,27.4,56,13.00361,77.61818
1096,1393237083,2014-02-24T15:48:03,27.2,57,13.00361,77.61818
1097,1393237391,2014-02-24T15:53:11,27.1,57,13.00361,77.61818
1098,1393237699,2014-02-24T15:58:19,27,57,13.00361,77.61818
1099,1393238006,2014-02-24T16:03:26,27,58,13.00361,77.61818
1100,1393238314,2014-02-24T16:08:34,27,58,13.00361,77.61818
1101,1393238621,2014-02-24T16:13:41,27,58,13.00361,77.61818
1102,1393238929,2014-02-24T16:18:49,26.9,59,13.00361,77.61818
1103,1393239237,2014-02-24T16:23:57,26.8,59,13.00361,77.61818
1104,1393239544,2014-02-24T16:29:04,26.8,59,13.00361,77.61818
1105,1393239801,2014-02-24T16:33:21,26.8,60,13.00361,77.61818
1106,1393240108,2014-02-24T16:38:28,26.9,59,13.00361,77.61818
1107,1393240416,2014-02-24T16:43:36,26.9,60,13.00361,77.61818
1108,1393240723,2014-02-24T16:48:43,26.8,60,13.00361,77.61818
1109,1393241031,2014-02-24T16:53:51,26.7,60,13.00361,77.61818
1110,1393241339,2014-02-24T16:58:59,26.6,61,13.00361,77.61818
1111,1393241646,2014-02-24T17:04:06,26.5,61,13.00361,77.61818
1112,1393241954,2014-02-24T17:09:14,26.4,62,13.00361,77.61818
1113,1393242262,2014-02-24T17:14:22,26.3,62,13.00361,77.61818
1114,1393242569,2014-02-24T17:19:29,26.2,62,13.00361,77.61818
1115,1393242877,2014-02-24T17:24:37,26.2,63,13.00361,77.61818
1116,1393243133,2014-02-24T17:28:53,26.2,63,13.00361,77.61818
1117,1393243441,2014-02-24T17:34:01,26.2,63,13.00361,77.61818
1118,1393243748,2014-02-24T17:39:08,26.1,63,13.00361,77.61818
1119,1393244056,2014-02-24T17:44:16,26,63,13.00361,77.61818
1120,1393244364,2014-02-24T17:49:24,25.9,63,13.00361,77.61818
1121,1393244671,2014-02-24T17:54:31,25.8,64,13.00361,77.61818
1122,1393244979,2014-02-24T17:59:39,25.7,64,13.00361,77.61818
1123,1393245286,2014-02-24T18:04:46,25.6,64,13.00361,77.61818
1124,1393245593,2014-02-24T18:09:53,25.5,64,13.00361,77.61818
1125,1393245901,2014-02-24T18:15:01,25.5,65,13.00361,77.61818
1126,1393246208,2014-02-24T18:20:08,25.3,65,13.00361,77.61818
1127,1393246516,2014-02-24T18:25:16,25.2,65,13.00361,77.61818
1128,1393246772,2014-02-24T18:29:32,25.2,66,13.00361,77.61818
1129,1393247080,2014-02-24T18:34:40,25.1,66,13.00361,77.61818
1130,1393247388,2014-02-24T18:39:48,25.1,66,13.00361,77.61818
1131,1393247696,2014-02-24T18:44:56,25,67,13.00361,77.61818
1132,1393248003,2014-02-24T18:50:03,24.9,67,13.00361,77.61818
1133,1393248310,2014-02-24T18:55:10,24.8,67,13.00361,77.61818
1134,1393248618,2014-02-24T19:00:18,24.7,68,13.00361,77.61818
1135,1393248926,2014-02-24T19:05:26,24.7,68,13.00361,77.61818
1136,1393249234,2014-02-24T19:10:34,24.6,68,13.00361,77.61818
1137,1393253788,2014-02-24T20:26:28,23.8,72,13.00361,77.61818
1138,1393254044,2014-02-24T20:30:44,23.8,72,13.00361,77.61818
1139,1393254352,2014-02-24T20:35:52,23.7,72,13.00361,77.61818
1140,1393254660,2014-02-24T20:41:00,23.7,73,13.00361,77.61818
1141,1393254967,2014-02-24T20:46:07,23.7,73,13.00361,77.61818
1142,1393255275,2014-02-24T20:51:15,23.6,73,13.00361,77.61818
1143,1393255582,2014-02-24T20:56:22,23.6,73,13.00361,77.61818
1144,1393255890,2014-02-24T21:01:30,23.6,73,13.00361,77.61818
1145,1393256197,2014-02-24T21:06:37,23.5,74,13.00361,77.61818
1146,1393256504,2014-02-24T21:11:44,23.5,74,13.00361,77.61818
1147,1393256813,2014-02-24T21:16:53,23.5,74,13.00361,77.61818
1148,1393257120,2014-02-24T21:22:00,23.4,74,13.00361,77.61818
1149,1393257377,2014-02-24T21:26:17,23.4,75,13.00361,77.61818
1150,1393257684,2014-02-24T21:31:24,23.3,75,13.00361,77.61818
1151,1393257991,2014-02-24T21:36:31,23.3,75,13.00361,77.61818
1152,1393258300,2014-02-24T21:41:40,23.3,75,13.00361,77.61818
1153,1393258604,2014-02-24T21:46:44,23.3,75,13.00361,77.61818
1154,1393258915,2014-02-24T21:51:55,23.2,76,13.00361,77.61818
1155,1393259223,2014-02-24T21:57:03,23.2,76,13.00361,77.61818
1156,1393259530,2014-02-24T22:02:10,23.2,76,13.00361,77.61818
1157,1393259837,2014-02-24T22:07:17,23.2,76,13.00361,77.61818
1158,1393260145,2014-02-24T22:12:25,23.1,76,13.00361,77.61818
1159,1393260452,2014-02-24T22:17:32,23.1,76,13.00361,77.61818
1160,1393260708,2014-02-24T22:21:48,23.1,76,13.00361,77.61818
